current_lose_streak,current_win_streak,draw,avg_BODY_att,avg_BODY_landed,avg_CLINCH_att,avg_CLINCH_landed,avg_DISTANCE_att,avg_DISTANCE_landed,avg_GROUND_att,avg_GROUND_landed,avg_HEAD_att,avg_HEAD_landed,avg_KD,avg_LEG_att,avg_LEG_landed,avg_PASS,avg_REV,avg_SIG_STatt,avg_SIG_STlanded,avg_SIG_STpct,avg_SUB_ATT,avg_TD_att,avg_TD_landed,avg_TD_pct,avg_TOTAL_STatt,avg_TOTAL_STlanded,longest_win_streak,losses,avg_opp_BODY_att,avg_opp_BODY_landed,avg_opp_CLINCH_att,avg_opp_CLINCH_landed,avg_opp_DISTANCE_att,avg_opp_DISTANCE_landed,avg_opp_GROUND_att,avg_opp_GROUND_landed,avg_opp_HEAD_att,avg_opp_HEAD_landed,avg_opp_KD,avg_opp_LEG_att,avg_opp_LEG_landed,avg_opp_PASS,avg_opp_REV,avg_opp_SIG_STatt,avg_opp_SIG_STlanded,avg_opp_SIG_STpct,avg_opp_SUB_ATT,avg_opp_TD_att,avg_opp_TD_landed,avg_opp_TD_pct,avg_opp_TOTAL_STatt,avg_opp_TOTAL_STlanded,total_rounds_fought,total_time_fought(seconds),total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,Name,Encode_IDs
0.0,2.0,0.0,11.0,6.666666666666668,1.6666666666666667,1.0,138.66666666666666,64.16666666666667,3.1666666666666665,2.1666666666666665,112.16666666666669,43.0,0.16666666666666666,20.33333333333333,17.666666666666668,1.5,0.0,143.5,67.33333333333333,0.4533333333333334,0.3333333333333333,1.8333333333333333,1.0,0.4,147.83333333333334,71.5,3.0,1.0,10.333333333333334,6.666666666666668,1.6666666666666667,0.6666666666666666,127.66666666666669,39.5,0.8333333333333334,0.5,108.0,24.66666666666667,0.0,11.833333333333336,9.333333333333334,0.0,0.0,130.16666666666666,40.66666666666666,0.355,0.16666666666666666,2.1666666666666665,0.5,0.061666666666666675,133.5,44.0,15.0,707.3333333333335,0.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,Orthodox,180.34,182.88,145.0,29.0,Renato Moicano,1487
2.0,0.0,0.0,2.1111111111111107,1.2222222222222223,3.333333333333333,2.1111111111111107,9.222222222222221,3.888888888888889,11.333333333333336,5.333333333333333,18.444444444444443,7.222222222222222,0.0,3.333333333333333,2.888888888888889,0.4444444444444444,0.1111111111111111,23.88888888888889,11.333333333333336,0.4833333333333334,1.5555555555555556,2.4444444444444446,1.6666666666666667,0.4577777777777778,50.111111111111114,34.77777777777778,3.0,4.0,1.7777777777777777,1.3333333333333333,1.7777777777777777,1.2222222222222223,10.111111111111109,4.222222222222221,9.666666666666666,5.111111111111111,18.88888888888889,8.444444444444445,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.0,21.555555555555557,10.555555555555557,0.4722222222222222,0.0,1.1111111111111112,0.5555555555555556,0.3333333333333333,55.33333333333334,41.555555555555564,18.0,481.22222222222223,1.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,Orthodox,185.42,190.5,205.0,31.0,Renato Sobral,1488
1.0,0.0,0.0,2.5,2.0,2.5,2.5,8.5,3.0,13.5,9.0,22.0,12.5,0.0,0.0,0.0,4.5,1.0,24.5,14.5,0.5700000000000001,2.5,2.0,1.5,0.375,123.0,105.5,1.0,1.0,5.0,4.0,3.5,2.5,4.0,1.5,8.5,3.5,11.0,3.5,0.0,0.0,0.0,4.0,0.5,16.0,7.5,0.455,0.5,5.5,2.5,0.45,28.0,18.0,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,185.42,,170.0,31.0,Renato Verissimo,1489
1.0,0.0,0.0,8.333333333333334,4.666666666666667,8.333333333333334,5.666666666666668,49.0,13.0,16.666666666666668,8.0,60.66666666666666,17.666666666666668,0.3333333333333333,5.0,4.333333333333333,1.3333333333333333,0.0,74.0,26.66666666666667,0.32666666666666666,0.0,1.0,0.6666666666666666,0.22,89.66666666666669,41.0,1.0,2.0,7.333333333333332,4.0,3.0,1.3333333333333333,40.0,11.666666666666664,5.666666666666668,3.333333333333333,37.0,9.666666666666666,0.3333333333333333,4.333333333333333,2.6666666666666665,0.6666666666666666,0.0,48.66666666666666,16.333333333333332,0.3533333333333333,0.3333333333333333,3.6666666666666665,1.3333333333333333,0.12,53.33333333333334,20.33333333333333,7.0,603.6666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,170.18,180.34,155.0,26.0,Renee Forte,1490
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,,185.0,43.0,Renzo Gracie,1491
1.0,0.0,0.0,13.333333333333336,11.666666666666664,12.666666666666664,11.0,64.66666666666667,24.0,4.0,4.0,61.0,20.33333333333333,0.0,7.0,7.0,1.6666666666666667,0.0,81.33333333333333,39.0,0.4366666666666667,0.6666666666666666,2.333333333333333,0.6666666666666666,0.13333333333333333,116.0,71.33333333333333,1.0,2.0,5.333333333333333,5.333333333333333,5.333333333333333,4.333333333333333,43.66666666666666,19.33333333333333,7.333333333333332,5.333333333333333,40.0,16.0,1.0,11.0,7.666666666666668,1.0,0.0,56.33333333333334,29.0,0.5299999999999999,1.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,82.0,52.33333333333334,7.0,620.6666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,170.18,175.26,135.0,29.0,Reuben Duran,1492
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,190.5,,205.0,,Rex Holman,1493
1.0,0.0,0.0,5.5,4.166666666666667,10.0,6.833333333333332,54.33333333333334,21.0,6.333333333333332,5.5,63.33333333333334,28.0,0.0,1.8333333333333333,1.1666666666666667,1.1666666666666667,0.0,70.66666666666667,33.333333333333336,0.5666666666666668,0.5,7.166666666666668,2.333333333333333,0.4283333333333333,86.0,46.5,1.0,3.0,16.5,10.5,9.333333333333334,5.833333333333332,113.33333333333331,34.666666666666664,4.0,2.5,105.16666666666669,28.5,0.16666666666666666,5.0,4.0,0.8333333333333334,0.16666666666666666,126.66666666666669,43.0,0.36000000000000004,0.0,3.1666666666666665,0.3333333333333333,0.043333333333333335,138.66666666666666,53.33333333333334,17.0,749.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,Orthodox,180.34,182.88,155.0,38.0,Reza Madadi,1494
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,,205.0,,Reza Nasri,1495
0.0,1.0,0.0,7.0,5.0,6.0,4.0,83.0,20.0,12.0,9.0,93.0,27.0,2.0,1.0,1.0,3.0,0.0,101.0,33.0,0.32,1.0,0.0,0.0,0.0,111.0,43.0,1.0,0.0,3.0,2.0,0.0,0.0,52.0,17.0,0.0,0.0,39.0,6.0,0.0,10.0,9.0,0.0,0.0,52.0,17.0,0.32,0.0,1.0,0.0,0.0,56.0,20.0,2.0,366.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,180.34,185.42,185.0,31.0,Ricardo Abreu,1496
0.0,1.0,0.0,5.3,4.4,4.5,2.9,19.4,8.3,15.5,9.5,31.9,14.3,0.0,2.2,2.0,2.2,0.0,39.4,20.7,0.5589999999999999,1.1,6.6,3.1,0.465,56.4,36.0,3.0,4.0,3.6,3.1,7.0,4.5,18.1,4.7,5.1,2.6,22.8,5.5,0.2,3.8,3.2,0.1,0.1,30.2,11.8,0.35000000000000003,0.8,1.0,0.7,0.2,60.4,40.2,22.0,590.1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,Orthodox,182.88,187.96,170.0,34.0,Ricardo Almeida,1497
3.0,0.0,0.0,3.6666666666666665,2.333333333333333,5.666666666666668,4.0,7.0,3.333333333333333,0.3333333333333333,0.3333333333333333,6.666666666666668,2.6666666666666665,0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,13.0,7.666666666666668,0.62,0.0,2.6666666666666665,0.3333333333333333,0.05333333333333334,23.0,16.333333333333332,0.0,3.0,4.333333333333333,3.333333333333333,16.333333333333332,11.666666666666664,15.333333333333336,5.333333333333333,10.0,7.333333333333332,33.666666666666664,17.666666666666668,0.3333333333333333,3.6666666666666665,3.333333333333333,3.0,0.0,41.66666666666666,24.33333333333333,0.5866666666666666,2.0,5.333333333333333,2.6666666666666665,0.3333333333333333,70.66666666666667,50.66666666666666,6.0,463.33333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,177.8,193.04,170.0,31.0,Ricardo Funch,1498
0.0,1.0,0.0,8.333333333333334,6.7333333333333325,7.2,6.4,54.26666666666666,21.2,6.933333333333334,4.666666666666667,45.93333333333333,15.266666666666667,0.13333333333333333,14.133333333333333,10.266666666666667,0.6666666666666666,0.4,68.4,32.266666666666666,0.478,0.6666666666666666,3.733333333333333,1.0666666666666669,0.3013333333333333,80.0,43.53333333333333,4.0,5.0,9.0,5.8,7.466666666666668,5.133333333333334,59.86666666666667,21.266666666666666,3.466666666666667,2.8666666666666667,56.13333333333333,19.266666666666666,0.2,5.666666666666668,4.2,0.9333333333333332,0.0,70.8,29.266666666666666,0.402,0.4666666666666667,2.0,1.1333333333333333,0.38,88.66666666666669,45.2,34.0,624.0666666666667,1.0,0.0,0.0,3.0,4.0,3.0,0.0,10.0,Orthodox,172.72,180.34,145.0,37.0,Ricardo Lamas,1499
0.0,3.0,0.0,13.666666666666664,7.666666666666668,6.666666666666668,5.0,92.66666666666669,35.666666666666664,10.0,6.333333333333332,85.0,32.333333333333336,0.6666666666666666,10.666666666666666,7.0,1.3333333333333333,0.0,109.33333333333331,47.0,0.4366666666666667,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3666666666666667,117.66666666666669,54.33333333333334,3.0,0.0,8.666666666666666,6.0,3.6666666666666665,2.6666666666666665,104.33333333333331,41.66666666666666,3.6666666666666665,2.0,89.0,28.66666666666667,0.0,14.0,11.666666666666664,0.6666666666666666,0.3333333333333333,111.66666666666669,46.33333333333334,0.4066666666666667,0.0,3.6666666666666665,1.0,0.25,135.66666666666666,66.33333333333333,9.0,839.3333333333335,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,175.26,182.88,135.0,23.0,Ricardo Ramos,1500
1.0,0.0,0.0,3.0,3.0,0.5,0.0,8.5,3.5,7.5,6.5,13.5,7.0,0.0,0.0,0.0,2.5,0.5,16.5,10.0,0.48,1.0,3.5,0.5,0.07,19.5,12.5,1.0,1.0,3.0,3.0,8.0,6.0,18.0,7.0,11.5,6.5,33.0,15.5,1.0,1.5,1.0,0.0,0.0,37.5,19.5,0.585,1.0,0.5,0.0,0.0,46.0,27.0,3.0,253.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,182.88,193.04,205.0,33.0,Ricardo Romero,1501
1.0,0.0,0.0,5.166666666666667,4.166666666666667,5.666666666666668,4.333333333333333,13.333333333333336,4.666666666666667,27.83333333333333,18.166666666666668,40.0,21.5,0.0,1.6666666666666667,1.5,4.166666666666667,0.3333333333333333,46.83333333333334,27.16666666666667,0.5983333333333334,1.0,5.0,2.833333333333333,0.5383333333333333,96.5,74.33333333333333,5.0,1.0,2.333333333333333,2.0,5.166666666666667,2.833333333333333,13.166666666666664,4.5,9.333333333333334,5.833333333333332,23.66666666666667,9.666666666666666,0.16666666666666666,1.6666666666666667,1.5,0.5,0.16666666666666666,27.66666666666667,13.166666666666664,0.4916666666666667,0.16666666666666666,2.1666666666666665,1.3333333333333333,0.38833333333333336,46.83333333333334,31.66666666666667,16.0,680.5,2.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Orthodox,193.04,,265.0,26.0,Ricco Rodriguez,1502
0.0,1.0,0.0,6.75,5.5,4.75,3.0,40.75,14.25,19.75,13.0,52.75,19.5,0.5,5.75,5.25,0.75,0.25,65.25,30.25,0.4300000000000001,0.0,1.5,0.5,0.2075,91.75,53.5,2.0,1.0,11.75,5.75,6.5,6.0,58.75,17.0,2.0,1.0,46.25,10.5,0.0,9.25,7.75,2.25,0.0,67.25,24.0,0.3975,0.25,6.75,1.75,0.19,89.0,40.25,11.0,816.25,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Orthodox,177.8,182.88,170.0,34.0,Rich Attonito,1503
1.0,0.0,0.0,3.6666666666666665,2.888888888888889,5.4444444444444455,3.333333333333333,41.0,13.0,3.555555555555556,2.555555555555556,39.77777777777778,10.555555555555557,0.0,6.5555555555555545,5.4444444444444455,2.2222222222222223,0.3333333333333333,50.0,18.88888888888889,0.4,0.8888888888888888,3.555555555555556,1.5555555555555556,0.4533333333333334,90.88888888888887,53.77777777777778,4.0,4.0,7.0,5.4444444444444455,8.444444444444445,6.111111111111112,59.88888888888889,18.0,6.888888888888888,3.555555555555556,61.88888888888889,16.444444444444443,0.4444444444444444,6.333333333333332,5.777777777777778,2.2222222222222223,0.1111111111111111,75.22222222222223,27.66666666666667,0.39,1.3333333333333333,2.2222222222222223,1.6666666666666667,0.4533333333333334,94.77777777777777,44.77777777777778,22.0,699.5555555555555,0.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,Southpaw,175.26,182.88,155.0,32.0,Rich Clementi,1504
0.0,1.0,0.0,13.31578947368421,10.421052631578947,11.894736842105265,7.947368421052633,81.78947368421052,30.73684210526316,8.894736842105264,5.7368421052631575,83.89473684210526,29.105263157894736,0.5263157894736842,5.368421052631579,4.894736842105263,1.1052631578947372,0.15789473684210525,102.57894736842104,44.42105263157895,0.4542105263157895,0.10526315789473684,1.1578947368421053,0.7368421052631579,0.2715789473684211,116.2105263157895,56.73684210526316,7.0,5.0,8.368421052631579,5.63157894736842,8.894736842105264,6.315789473684211,45.31578947368421,12.578947368421053,4.631578947368421,2.526315789473684,45.68421052631579,11.947368421052632,0.3684210526315789,4.789473684210527,3.842105263157895,0.42105263157894735,0.0,58.842105263157904,21.42105263157895,0.3868421052631579,0.42105263157894735,2.7894736842105257,1.0,0.3910526315789474,72.26315789473685,32.94736842105263,45.0,631.9473684210526,5.0,0.0,0.0,4.0,8.0,1.0,1.0,14.0,Southpaw,185.42,190.5,185.0,38.0,Rich Franklin,1505
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,170.18,,155.0,23.0,Richard Crunkilton,1506
1.0,0.0,0.0,15.0,9.4,19.8,13.8,74.4,29.4,15.2,12.6,81.8,35.8,0.6,12.6,10.6,0.4,0.0,109.4,55.8,0.506,0.0,2.4,1.2,0.17600000000000002,152.8,95.4,1.0,3.0,8.0,5.4,8.6,4.4,59.0,20.2,3.6,2.6,57.8,17.4,0.0,5.4,4.4,1.0,0.0,71.2,27.2,0.382,0.6,5.4,1.8,0.21800000000000005,97.0,48.0,13.0,747.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,,182.88,185.42,170.0,27.0,Richard Walsh,1507
1.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.75,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,7.0,0.7,0.0,0.0,0.0,0.0,10.0,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,182.88,185.0,30.0,Richardson Moreira,1508
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,,170.0,33.0,Richie Hightower,1509
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,172.72,155.0,26.0,Richie Smullen,1510
1.0,0.0,0.0,10.666666666666666,8.333333333333334,8.0,6.333333333333332,56.0,26.0,2.333333333333333,2.0,50.0,21.66666666666667,0.0,5.666666666666668,4.333333333333333,3.0,0.6666666666666666,66.33333333333333,34.333333333333336,0.4466666666666667,1.0,5.666666666666668,2.0,0.42,86.33333333333331,52.66666666666666,1.0,2.0,8.666666666666666,7.333333333333332,4.0,2.333333333333333,75.0,34.333333333333336,8.0,6.666666666666668,68.0,26.66666666666667,0.3333333333333333,10.333333333333334,9.333333333333334,2.6666666666666665,1.0,87.0,43.33333333333334,0.54,0.0,2.333333333333333,1.3333333333333333,0.5533333333333333,97.0,52.66666666666666,7.0,600.3333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,167.64,175.26,125.0,32.0,Richie Vaculik,1511
0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,,155.0,,Rick Davis,1512
0.0,1.0,0.0,27.6,17.4,16.6,11.0,100.0,32.0,29.0,19.8,109.0,39.2,0.2,9.0,6.2,0.2,0.0,145.6,62.8,0.384,0.4,5.0,0.8,0.114,165.2,79.0,2.0,2.0,16.8,10.2,13.2,10.0,109.6,44.2,9.2,5.8,112.2,47.8,0.0,3.0,2.0,1.4,0.2,132.0,60.0,0.426,0.6,6.4,2.2,0.28200000000000003,166.4,89.6,15.0,900.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,Southpaw,182.88,177.8,145.0,29.0,Rick Glenn,1513
0.0,3.0,0.0,23.444444444444446,17.055555555555557,17.22222222222222,11.055555555555555,86.66666666666669,29.722222222222218,13.166666666666664,8.333333333333334,86.16666666666669,25.5,0.3333333333333333,7.4444444444444455,6.5555555555555545,1.5555555555555556,0.2777777777777778,117.05555555555556,49.111111111111114,0.42722222222222217,0.7777777777777778,4.333333333333333,2.1666666666666665,0.5677777777777778,144.72222222222226,75.5,6.0,6.0,8.61111111111111,5.333333333333333,8.944444444444445,5.0555555555555545,61.66666666666666,19.88888888888889,1.6666666666666667,1.1666666666666667,59.444444444444436,17.444444444444443,0.0,4.222222222222221,3.333333333333333,1.0555555555555556,0.2222222222222222,72.27777777777777,26.11111111111111,0.38888888888888895,0.7222222222222222,4.166666666666667,1.5,0.2494444444444445,90.11111111111113,42.944444444444436,49.0,767.2777777777777,0.0,0.0,3.0,5.0,2.0,2.0,0.0,12.0,Southpaw,175.26,180.34,170.0,31.0,Rick Story,1514
1.0,0.0,0.0,7.0,6.0,10.0,4.0,34.0,15.0,0.0,0.0,26.0,6.0,0.0,11.0,7.0,0.0,0.0,44.0,19.0,0.43,0.0,1.0,0.0,0.0,46.0,21.0,0.0,1.0,8.0,8.0,1.0,0.0,44.0,22.0,3.0,3.0,32.0,10.0,1.0,8.0,7.0,0.0,0.0,48.0,25.0,0.52,0.0,2.0,0.0,0.0,49.0,26.0,2.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switch,185.42,195.58,170.0,35.0,Ricky Rainey,1515
0.0,2.0,0.0,11.5,8.0,7.5,6.0,69.5,23.0,1.0,0.5,61.0,16.0,0.0,5.5,5.5,3.0,0.5,78.0,29.5,0.4,0.5,13.5,4.5,0.315,91.5,41.0,2.0,0.0,13.5,10.5,19.0,10.5,130.0,39.5,3.0,1.5,130.5,34.5,0.5,8.0,6.5,0.0,0.0,152.0,51.5,0.365,0.0,12.0,4.0,0.635,170.0,68.5,6.0,900.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,167.64,175.26,135.0,26.0,Ricky Simon,1516
0.0,1.0,0.0,15.75,10.75,21.5,15.0,119.25,51.5,5.5,3.75,107.0,40.25,0.0,23.5,19.25,1.25,0.0,146.25,70.25,0.4525,0.0,7.0,3.0,0.4400000000000001,217.5,135.5,1.0,2.0,13.5,8.0,10.5,7.5,128.25,36.0,0.0,0.0,111.5,26.25,0.0,13.75,9.25,0.0,0.0,138.75,43.5,0.31,0.25,1.0,0.25,0.25,149.5,53.75,12.0,900.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Southpaw,182.88,185.42,185.0,32.0,Riki Fukuda,1517
1.0,0.0,0.0,16.0,6.0,21.0,9.0,24.0,7.0,2.0,0.0,28.0,7.0,0.0,3.0,3.0,2.0,0.0,47.0,16.0,0.34,0.0,19.0,3.0,0.15,86.0,52.0,0.0,1.0,24.0,18.0,33.0,25.0,79.0,28.0,4.0,2.0,87.0,33.0,0.0,5.0,4.0,0.0,0.0,116.0,55.0,0.47,0.0,4.0,1.0,0.25,150.0,88.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,154.94,152.4,135.0,29.0,Rin Nakai,1518
0.0,1.0,0.0,2.5,2.0,3.5,2.75,16.0,6.375,8.875,5.125,24.375,10.75,0.0,1.5,1.5,2.75,0.25,28.375,14.25,0.445,1.125,4.25,2.25,0.42,51.375,35.75,1.0,4.0,3.125,2.375,3.375,2.375,24.875,5.5,13.375,6.875,34.875,9.5,0.0,3.625,2.875,0.5,0.375,41.625,14.75,0.3875,0.375,0.25,0.0,0.0,71.75,43.625,17.0,546.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,Orthodox,180.34,187.96,170.0,38.0,Roan Carneiro,1519
1.0,0.0,0.0,5.5,5.5,4.5,3.5,69.5,37.0,4.0,4.0,60.5,29.0,0.0,12.0,10.0,1.5,0.0,78.0,44.5,0.525,3.5,0.5,0.0,0.0,154.0,106.0,1.0,1.0,7.5,5.5,6.0,5.0,68.5,29.0,23.5,12.0,79.0,30.0,0.0,11.5,10.5,4.5,0.0,98.0,46.0,0.465,0.0,5.0,4.0,0.855,118.5,60.0,6.0,801.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,187.96,187.96,265.0,28.0,Rob Broughton,1520
0.0,1.0,0.0,4.333333333333333,3.1666666666666665,4.666666666666667,2.6666666666666665,78.0,21.166666666666668,5.333333333333333,3.0,73.83333333333333,14.666666666666664,0.16666666666666666,9.833333333333334,9.0,0.16666666666666666,0.0,88.0,26.83333333333333,0.4266666666666667,0.16666666666666666,3.0,1.6666666666666667,0.3383333333333334,95.33333333333331,33.0,2.0,3.0,6.166666666666668,4.333333333333333,6.666666666666668,4.166666666666667,68.83333333333333,19.666666666666668,8.0,3.5,70.5,17.333333333333332,0.16666666666666666,6.833333333333332,5.666666666666668,2.0,0.3333333333333333,83.5,27.33333333333333,0.3016666666666667,0.6666666666666666,4.0,1.5,0.3933333333333333,98.66666666666669,41.16666666666666,14.0,590.8333333333334,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,Orthodox,175.26,177.8,155.0,28.0,Rob Emerson,1521
1.0,0.0,0.0,11.25,7.375,6.0,5.0,84.0,28.625,3.25,2.75,77.125,25.375,0.625,4.875,3.625,0.375,0.0,93.25,36.375,0.43875,0.5,2.125,0.625,0.25375000000000003,96.875,39.625,2.0,3.0,10.25,5.5,2.75,1.375,75.25,24.375,6.375,4.875,62.5,17.375,0.0,11.625,7.75,1.125,0.125,84.375,30.625,0.34375,0.125,1.0,0.75,0.4375,94.375,39.75,15.0,497.75,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,Orthodox,172.72,180.34,135.0,31.0,Rob Font,1522
1.0,0.0,0.0,6.166666666666668,4.5,12.0,7.5,12.333333333333336,4.166666666666667,5.333333333333333,3.8333333333333335,22.5,10.0,0.0,1.0,1.0,1.0,0.16666666666666666,29.66666666666667,15.5,0.4466666666666666,1.3333333333333333,2.333333333333333,1.0,0.305,64.66666666666667,48.0,1.0,3.0,16.333333333333332,14.166666666666664,20.83333333333333,15.5,18.666666666666668,6.833333333333332,14.166666666666664,8.5,35.0,14.5,0.16666666666666666,2.333333333333333,2.1666666666666665,1.3333333333333333,0.0,53.66666666666666,30.83333333333333,0.49,0.6666666666666666,1.1666666666666667,0.8333333333333334,0.4583333333333333,91.83333333333331,65.16666666666667,11.0,407.5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,Orthodox,177.8,185.42,185.0,30.0,Rob Kimmons,1523
0.0,1.0,0.0,0.0,0.0,2.5,1.0,4.0,1.0,6.5,4.5,12.5,6.0,0.0,0.5,0.5,1.5,0.0,13.0,6.5,0.455,1.5,2.0,2.0,0.5,16.0,8.5,1.0,1.0,1.0,0.5,4.5,2.5,5.5,2.0,1.0,0.5,8.5,3.0,0.5,1.5,1.5,0.5,0.0,11.0,5.0,0.465,0.5,2.5,0.5,0.25,21.5,14.5,2.0,177.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,190.5,198.12,205.0,27.0,Rob MacDonald,1524
1.0,0.0,0.0,6.25,4.25,4.5,3.0,36.5,15.5,3.5,2.5,36.0,14.75,0.25,2.25,2.0,1.25,0.25,44.5,21.0,0.4875,0.0,4.75,1.5,0.3375,60.25,35.0,2.0,2.0,4.0,2.75,2.25,1.0,37.5,9.75,12.75,9.25,45.5,14.25,0.0,3.0,3.0,2.75,0.0,52.5,20.0,0.5475,1.75,5.0,2.75,0.395,80.25,45.25,9.0,605.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Southpaw,175.26,175.26,145.0,32.0,Rob Whiteford,1525
1.0,0.0,0.0,6.0,4.0,3.0,2.0,43.0,22.0,0.0,0.0,30.0,11.0,0.0,10.0,9.0,0.0,0.0,46.0,24.0,0.52,0.0,5.0,2.0,0.4,58.0,34.0,0.0,1.0,7.0,7.0,16.0,14.0,43.0,18.0,22.0,11.0,74.0,36.0,3.0,0.0,0.0,0.0,0.0,81.0,43.0,0.53,1.0,0.0,0.0,0.0,82.0,44.0,2.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,203.2,185.0,25.0,Rob Wilkinson,1526
1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.18,0.0,0.0,0.0,0.0,19.0,10.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.66,1.0,1.0,1.0,1.0,6.0,4.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,,185.0,28.0,Rob Yundt,1527
